first_name,last_name,from_date,count
Gio,McFarlin,1985-06-08,2
Jaewoo,Murillo,1985-06-08,2
Jahangir,Kermarrec,1985-06-08,2
Jaroslava,Plump,1985-06-08,2
Jongsuk,Harllee,1985-06-08,2
Leucio,Mamelak,1985-06-08,2
Macha,Lichtman,1985-06-08,2
Munehiko,Whittlesey,1985-06-08,2
Navin,Restivo,1985-06-08,2
Nectarios,Maquelin,1985-06-08,2
Ramachenga,Segond,1985-06-08,2
Rayond,Simmen,1985-06-08,2
Rosita,Lanphier,1985-06-08,2
Slavian,Laventhal,1985-06-08,2
Tesuya,Murtha,1985-06-08,2
Thanasis,Msuda,1985-06-08,2
Valeri,Kisuki,1985-06-08,2
Valeska,Vuskovic,1985-06-08,2
Youjian,Cyre,1985-06-08,2
Zhigen,Oppitz,1985-06-08,2
Alair,Ulupinar,1985-06-07,2
Aran,Mullainathan,1985-06-07,2
Baoqiu,Matzov,1985-06-07,2
Bartek,Kilgour,1985-06-07,2
Berto,Hiroyama,1985-06-07,2
Constantijn,Emmerich,1985-06-07,2
Dayanand,Limongiello,1985-06-07,2
Diederik,Wilharm,1985-06-07,2
Edwin,Matteis,1985-06-07,2
Edwin,Pehl,1985-06-07,2
Henk,Unni,1985-06-07,3
Herb,Munoz,1985-06-07,2
Jiakeng,Guting,1985-06-07,2
Jinpo,Sooriamurthi,1985-06-07,2
JoAnna,Simmel,1985-06-07,3
Kazuhira,Coorg,1985-06-07,2
Leszek,Merey,1985-06-07,2
Mads,DasSarma,1985-06-07,2
Maha,Schreiter,1985-06-07,2
Mani,Horswill,1985-06-07,2
Maria,Avouris,1985-06-07,2
Marke,Tibblin,1985-06-07,2
Moheb,Dengi,1985-06-07,2
Nevio,Itzfeldt,1985-06-07,2
Ottavia,Frezza,1985-06-07,2
Owen,Riexinger,1985-06-07,2
Premsyl,Erev,1985-06-07,2
Rimon,Thombley,1985-06-07,3
Sangeeta,Gimarc,1985-06-07,2
Saniya,Bellmore,1985-06-07,2
Shir,Antonisse,1985-06-07,2
Shounak,Rosti,1985-06-07,2
Slavian,Riexinger,1985-06-07,2
Stamatina,Viele,1985-06-07,2
Takahiro,Besselaar,1985-06-07,2
Takushi,Skogmar,1985-06-07,2
Tonia,Wendorf,1985-06-07,2
Ulises,Petereit,1985-06-07,2
Xiadong,Rabejac,1985-06-07,2
Xiaoqiang,Miyakawa,1985-06-07,2
Xinan,Perfilyeva,1985-06-07,2
Xiong,Picaronny,1985-06-07,2
Adel,Pokrovskii,1985-06-06,2
Amabile,Merlo,1985-06-06,2
Annemarie,Swist,1985-06-06,2
Ayonca,Pardalos,1985-06-06,2
Cullen,Isard,1985-06-06,2
Cullen,Rosch,1985-06-06,2
Danae,Mahmud,1985-06-06,2
Dannz,Maliniak,1985-06-06,2
Dannz,Seuren,1985-06-06,2
Dayanand,Rassart,1985-06-06,2
Dipayan,Murillo,1985-06-06,2
Elvis,Billawala,1985-06-06,2
Eran,Bultermann,1985-06-06,2
Felicidad,Rosti,1985-06-06,2
Fuqing,Bernick,1985-06-06,2
Gaetan,Peck,1985-06-06,2
Giao,Qiwen,1985-06-06,2
Gio,Prenel,1985-06-06,2
Godehard,Crouzet,1985-06-06,2
Guozhong,Pezzoli,1985-06-06,2
Jacopo,Nourani,1985-06-06,2
Jordanka,Schlenzig,1985-06-06,2
Kellie,Heinisuo,1985-06-06,2
Lech,Berendt,1985-06-06,2
Marin,Spinelli,1985-06-06,3
Muneo,dAstous,1985-06-06,2
Poornachandra,Lores,1985-06-06,2
Pranay,Ertl,1985-06-06,3
Rance,Rahimi,1985-06-06,2
Sachin,Ranta,1985-06-06,2
Shichao,Sewelson,1985-06-06,2
Shmuel,Fujisaki,1985-06-06,2
Stein,Kornatzky,1985-06-06,2
Susanna,Panangaden,1985-06-06,2
Taiji,Kusakabe,1985-06-06,2
Theron,Woycyznski,1985-06-06,2
True,Lyonns,1985-06-06,2
Vidya,Compeau,1985-06-06,2
Yuguang,Soicher,1985-06-06,2
Ziva,Quaggetto,1985-06-06,2
Abdelaziz,Vadhan,1985-06-05,2
Billie,Varley,1985-06-05,2
Breannda,Maksimenko,1985-06-05,2
Changho,Fujisaki,1985-06-05,2
Chinhyun,Pero,1985-06-05,2
Danil,Sommer,1985-06-05,2
Dines,Fadgyas,1985-06-05,2
Ferdinand,Kobuchi,1985-06-05,2
Fumiya,Wegerle,1985-06-05,2
Goh,Brobst,1985-06-05,2
Gor,Chiola,1985-06-05,2
Jeanne,Lorie,1985-06-05,2
Jungsoon,Zschoche,1985-06-05,3
Junsik,Laurillard,1985-06-05,2
Kersti,Lieblein,1985-06-05,2
Kiyotoshi,Keohane,1985-06-05,2
Kwangsub,Rosch,1985-06-05,2
Lobel,Stavenow,1985-06-05,2
Luise,Thorelli,1985-06-05,2
Mack,Schurmann,1985-06-05,2
Maren,Frolund,1985-06-05,2
Marsha,Veeraraghavan,1985-06-05,2
Martien,Stifter,1985-06-05,2
Odysseas,Collavizza,1985-06-05,2
Pramod,Hebden,1985-06-05,2
Ronnie,Terlouw,1985-06-05,2
Salvador,Hartvigsen,1985-06-05,2
Salvador,Salvesen,1985-06-05,2
Satyanarayana,Demir,1985-06-05,2
Serif,Legleitner,1985-06-05,2
Shahid,Aloisi,1985-06-05,2
Shmuel,Gils,1985-06-05,2
Tetsushi,Thimonier,1985-06-05,2
Tommaso,Tramer,1985-06-05,2
Wayne,Liedekerke,1985-06-05,2
Aemilian,Morris,1985-06-04,2
Aram,Rahier,1985-06-04,2
Arco,Zhiwei,1985-06-04,2
Avishai,Barriga,1985-06-04,2
Candido,Cangellaris,1985-06-04,2
Constantino,Salinas,1985-06-04,2
DeForest,Prenel,1985-06-04,2
Dines,Bednarek,1985-06-04,2
Eckart,Ghemri,1985-06-04,2
Gaetan,Bernardeschi,1985-06-04,2
Georgi,Barinka,1985-06-04,2
Gift,Bolotov,1985-06-04,2
Gilbert,Selvestrel,1985-06-04,2
Junichi,Thambidurai,1985-06-04,2
Kersti,Prampolini,1985-06-04,2
Mang,Codenie,1985-06-04,2
Martien,Vesna,1985-06-04,2
Martijn,Eickenmeyer,1985-06-04,2
Martina,Kakkad,1985-06-04,2
Masadi,Winter,1985-06-04,2
Masako,Lamma,1985-06-04,2
Mircea,Denis,1985-06-04,2
Morris,Perng,1985-06-04,2
Moss,Remmers,1985-06-04,2
Pradeep,Plessier,1985-06-04,3
Przemyslawa,Dredge,1985-06-04,2
Shigeo,Gerteisen,1985-06-04,2
Shrikanth,Peck,1985-06-04,2
Shuzo,Anick,1985-06-04,2
Sorina,Perng,1985-06-04,3
Sven,Bratten,1985-06-04,2
Tadahiro,Benzaken,1985-06-04,2
Toshimori,Hainaut,1985-06-04,2
Uinam,Erbe,1985-06-04,2
Ulises,Deverell,1985-06-04,2
Youngkon,Tempesti,1985-06-04,2
Zeljko,Wynblatt,1985-06-04,2
Zijian,Poehlman,1985-06-04,2
Zito,Peris,1985-06-04,2
Abdulah,Kopetz,1985-06-03,2
Alejandro,Uehara,1985-06-03,2
Alenka,Butterworth,1985-06-03,2
Arie,Crelier,1985-06-03,2
Arto,Matzov,1985-06-03,2
Arunachalam,Kavanagh,1985-06-03,2
Behnaam,Zaumen,1985-06-03,2
Chikako,Penttonen,1985-06-03,2
Chinho,Nyanchama,1985-06-03,2
Chrisa,Demizu,1985-06-03,2
Fai,Ligten,1985-06-03,2
Gill,Spataro,1985-06-03,2
Guangming,Merks,1985-06-03,2
Hercules,Pepe,1985-06-03,2
Jacqueline,Kisuki,1985-06-03,2
Jordanka,Chinal,1985-06-03,2
Kersti,Narahari,1985-06-03,2
Kwun,Highland,1985-06-03,2
Kwun,Tchuente,1985-06-03,2
Leen,Angelopoulos,1985-06-03,2
Masako,Seuren,1985-06-03,2
Pascal,Angot,1985-06-03,3
Pranay,Rikino,1985-06-03,2
Przemyslawa,Pargas,1985-06-03,2
Shaibal,Lambe,1985-06-03,2
Shaleah,Lowrie,1985-06-03,2
Shounak,Perry,1985-06-03,2
Steen,Dechter,1985-06-03,2
Sverrir,Borstler,1985-06-03,2
Uinam,Doering,1985-06-03,2
Uri,Badache,1985-06-03,2
Uri,Swist,1985-06-03,2
Ute,Rande,1985-06-03,2
Vatsa,Nyanchama,1985-06-03,2
Vugranam,Saoudi,1985-06-03,2
Xiahua,Compeau,1985-06-03,3
Yucel,Ramaiah,1985-06-03,2
Yurij,Jansen,1985-06-03,2
Zhanqiu,Ginneken,1985-06-03,3
Zhongwei,Schaar,1985-06-03,2
Adil,Perin,1985-06-02,2
Adit,Openshaw,1985-06-02,2
Arco,Backhouse,1985-06-02,2
Armond,Ruther,1985-06-02,2
Bilhanan,Poupard,1985-06-02,2
Cheong,Tokunaga,1985-06-02,2
Doowon,Rosaz,1985-06-02,2
Eben,Kusakabe,1985-06-02,2
Genta,Pell,1985-06-02,2
Golgen,Mitchem,1985-06-02,2
Guther,Guardalben,1985-06-02,2
Herb,Thiran,1985-06-02,2
Kasidit,Narwekar,1985-06-02,2
Kirk,Grospietsch,1985-06-02,2
Kyoichi,Alpin,1985-06-02,2
Kyoichi,Zschoche,1985-06-02,2
Lene,Birsak,1985-06-02,2
Lijie,Orlowska,1985-06-02,2
Mari,Condotta,1985-06-02,2
Mizuhito,Syang,1985-06-02,2
Moti,Mawatari,1985-06-02,2
Nobuyoshi,Oppitz,1985-06-02,2
Oscar,Montemayor,1985-06-02,2
Rafols,Chaudhury,1985-06-02,2
Ramachenga,Mawatari,1985-06-02,2
Rasiah,Gurbaxani,1985-06-02,2
Richara,Tasistro,1985-06-02,2
Rosalie,Kamber,1985-06-02,2
Shahid,Radhakrishnan,1985-06-02,2
Shaleah,Haldar,1985-06-02,2
Shigeo,Simmen,1985-06-02,2
Shuho,Walston,1985-06-02,2
Srinidhi,Hofting,1985-06-02,3
Sushant,Pocchiola,1985-06-02,2
Teunis,Puoti,1985-06-02,2
Urs,Alpin,1985-06-02,2
Vitali,Oberman,1985-06-02,2
Xiaocheng,Beznosov,1985-06-02,2
Yakkov,Acton,1985-06-02,2
Abdelghani,Keohane,1985-06-01,2
Aloys,Ozeri,1985-06-01,2
Atilio,Morrin,1985-06-01,2
Atreyi,Vilarrasa,1985-06-01,2
Bowen,Waleschkowski,1985-06-01,2
Erez,Serdy,1985-06-01,2
Ewing,Crelier,1985-06-01,2
Faiza,Rosar,1985-06-01,2
Godehard,Fordan,1985-06-01,2
Gro,Fandrianto,1985-06-01,3
Hidefumi,Munos,1985-06-01,2
Jaewon,Tischendorf,1985-06-01,2
Kiam,Demke,1985-06-01,2
Kristine,Denos,1985-06-01,2
Kwangjo,Klyachko,1985-06-01,2
Lansing,Pleszkun,1985-06-01,2
Murthy,Lunn,1985-06-01,2
Phillip,Linares,1985-06-01,2
Shir,Chinal,1985-06-01,2
Sigeru,Detkin,1985-06-01,2
Stabislas,Billawala,1985-06-01,2
Stafford,Farrow,1985-06-01,2
Stafford,Weiland,1985-06-01,2
Thodoros,Steenbeek,1985-06-01,3
Uno,Luit,1985-06-01,2
Wilmer,Schmiedel,1985-06-01,2
Yuguang,Muchinsky,1985-06-01,2
Adam,Perry,1985-05-31,3
Adil,Wegerle,1985-05-31,2
Amabile,Yetim,1985-05-31,2
Bezalel,Kisuki,1985-05-31,2
Brendon,Zaiane,1985-05-31,2
DeForest,Claffy,1985-05-31,2
Duro,Gecseg,1985-05-31,2
Gao,Haddadi,1985-05-31,3
Hatsukazu,Hasham,1985-05-31,2
Herb,Picht,1985-05-31,2
Hinrich,Strandh,1985-05-31,2
Ibibia,Ladret,1985-05-31,2
Idoia,Wynblatt,1985-05-31,2
Itzchak,Ramaiah,1985-05-31,2
Kinh,Kossowski,1985-05-31,2
Kwee,Zastre,1985-05-31,2
Leni,Thimonier,1985-05-31,2
Mabhin,Kampfer,1985-05-31,2
Magdalena,Hopewell,1985-05-31,2
Marl,Figueira,1985-05-31,2
Masami,Nitta,1985-05-31,2
Nahid,Scallan,1985-05-31,2
Ortrud,Paciorek,1985-05-31,2
Parke,Reistad,1985-05-31,2
Pohua,Bodoff,1985-05-31,2
Rafail,Rajcani,1985-05-31,2
Sudhanshu,Kalefeld,1985-05-31,2
Suebskul,Luby,1985-05-31,2
Theirry,Beutelspacher,1985-05-31,2
Tsz,Menhoudj,1985-05-31,2
Ulf,Baak,1985-05-31,2
Vasilis,Zeleznik,1985-05-31,2
Yannis,Shinomoto,1985-05-31,2
Yifei,Pettis,1985-05-31,2
Zdislav,Boreale,1985-05-31,2
Abdelwaheb,Ossenbruggen,1985-05-30,2
Aemilian,Zeleznik,1985-05-30,3
Aimee,Sherertz,1985-05-30,2
Akeel,Thummel,1985-05-30,2
Bader,Copas,1985-05-30,2
Bojan,Yamaashi,1985-05-30,2
Ebru,Botman,1985-05-30,3
Harngdar,Broomell,1985-05-30,2
Huiqun,Jiang,1985-05-30,2
Ibibia,Dahlbom,1985-05-30,2
Jacqueline,Gihr,1985-05-30,2
Jeanna,Ghalwash,1985-05-30,2
Kokou,Koblick,1985-05-30,2
Kristina,Peng,1985-05-30,3
Mack,Maquelin,1985-05-30,2
Malu,Demian,1985-05-30,2
Manibrata,Felcyn,1985-05-30,2
Matt,Talmon,1985-05-30,2
Moss,Ghalwash,1985-05-30,2
Moss,Nicolson,1985-05-30,2
Munenori,Serdy,1985-05-30,2
Phule,Kabayashi,1985-05-30,2
Ramachenga,Weisert,1985-05-30,2
Sangeeta,Litzler,1985-05-30,2
Satyanarayana,Xiaoshan,1985-05-30,2
Sham,Leslie,1985-05-30,2
Shuky,DuCasse,1985-05-30,2
Sungwon,Schonegge,1985-05-30,2
Susanna,Suomi,1985-05-30,2
Teiji,Glinert,1985-05-30,2
Tristan,Vandervoorde,1985-05-30,2
Uno,Braccini,1985-05-30,2
Utpal,Xiaoshan,1985-05-30,2
Weidon,Marquardt,1985-05-30,2
Weiye,Kuzuoka,1985-05-30,3
Xinglin,Suri,1985-05-30,2
Yechezkel,Gyorkos,1985-05-30,2
Youngkon,Babb,1985-05-30,2
Yuuichi,Hofting,1985-05-30,2
Zhiguo,Hiroyama,1985-05-30,2
Aloke,Farrow,1985-05-29,2
Bernt,Schaar,1985-05-29,2
Berthier,Hartvigsen,1985-05-29,2
Boaz,Junet,1985-05-29,2
Branimir,Dratva,1985-05-29,2
Christfried,Dayang,1985-05-29,2
Diederik,Ananiadou,1985-05-29,2
Frederique,Otillio,1985-05-29,2
Geoffry,Hofting,1985-05-29,2
Guadalupe,Hofmeyr,1985-05-29,2
Haldun,Monkewich,1985-05-29,2
Harjit,Morrow,1985-05-29,2
Indrajit,Delgrossi,1985-05-29,2
Jackson,Taneja,1985-05-29,2
Jouko,Magliocco,1985-05-29,2
Kensyu,Rodier,1985-05-29,2
Kien,Baar,1985-05-29,2
Kristof,Sidje,1985-05-29,2
Maik,Decaestecker,1985-05-29,2
Masasuke,Ghemri,1985-05-29,2
Minghong,Munck,1985-05-29,2
Mohammed,Lamma,1985-05-29,2
Mooi,Kuzuoka,1985-05-29,2
Nahum,Kinley,1985-05-29,2
Pranas,Benaini,1985-05-29,2
Sandeepan,Bondorf,1985-05-29,2
Shaw,Jahnichen,1985-05-29,2
Shim,Bail,1985-05-29,2
Shin,Schaad,1985-05-29,2
Snehasis,Servieres,1985-05-29,2
Trygve,Vieth,1985-05-29,3
Yechezkel,Geffroy,1985-05-29,2
Zhanqiu,Oppitz,1985-05-29,2
Aral,Waschkowski,1985-05-28,2
Arie,Serdy,1985-05-28,2
Bokyung,Leivant,1985-05-28,2
Chikara,Borstler,1985-05-28,2
Feixiong,Kulisch,1985-05-28,2
Gino,Olano,1985-05-28,2
Godehard,Gips,1985-05-28,2
Gregory,Begiun,1985-05-28,2
Guozhong,Luit,1985-05-28,2
Gurbir,Kampfer,1985-05-28,2
Herbert,Conia,1985-05-28,2
Houman,Ritzmann,1985-05-28,2
Inderjeet,Menhardt,1985-05-28,2
Jinpo,Woycyznski,1985-05-28,3
Kristen,Juneja,1985-05-28,2
Licheng,Stamatiou,1985-05-28,2
Mansur,Marrakchi,1985-05-28,2
Nalini,Mikschl,1985-05-28,2
Pranav,Schmittgen,1985-05-28,2
Sahrah,Ambroszkiewicz,1985-05-28,2
Seongbae,Gaughan,1985-05-28,2
Serge,Carrere,1985-05-28,2
Serif,Muchinsky,1985-05-28,2
Shih,Thebaut,1985-05-28,2
Shugo,Schaft,1985-05-28,2
Shuzo,Conia,1985-05-28,2
Sreenivas,Srimani,1985-05-28,2
Susuma,Kitsuregawa,1985-05-28,2
Takanari,Muhling,1985-05-28,2
Teunis,Buchter,1985-05-28,2
Tsvetan,Choobineh,1985-05-28,2
Utz,Huhdanpaa,1985-05-28,2
Vasiliy,Rando,1985-05-28,2
Xiaoqiu,Buchter,1985-05-28,3
Xiaoqiu,Gonthier,1985-05-28,2
Xudong,Petersohn,1985-05-28,2
Yefim,Taneja,1985-05-28,2
Abdelaziz,Rosti,1985-05-27,2
Aria,Saoudi,1985-05-27,2
Basem,Chartres,1985-05-27,2
Bezalel,Tsukune,1985-05-27,2
Constantine,Bade,1985-05-27,2
Deborah,Luit,1985-05-27,2
Domenick,Maierhofer,1985-05-27,2
Duro,Krohm,1985-05-27,2
Ebru,Ruemmler,1985-05-27,2
Fan,Radhakrishnan,1985-05-27,2
Gennady,Taubenfeld,1985-05-27,2
Heeju,Swab,1985-05-27,2
Hilari,Perri,1985-05-27,2
Hugh,Koblitz,1985-05-27,2
JoAnne,Litvinov,1985-05-27,2
Jongsuk,Monarch,1985-05-27,2
Kamakshi,Matzov,1985-05-27,2
Kauko,Leuchs,1985-05-27,2
Kristina,Luga,1985-05-27,2
Kwangsub,Ranft,1985-05-27,2
Lalit,Suessmith,1985-05-27,2
LiMin,Luders,1985-05-27,2
Lucian,Minakawa,1985-05-27,2
Marsal,Matzen,1985-05-27,2
Marsja,Anick,1985-05-27,2
Martina,Bultermann,1985-05-27,2
Masali,Camarinopoulos,1985-05-27,2
Mohit,Limongiello,1985-05-27,2
Odysseas,Erman,1985-05-27,2
Otmar,Waterhouse,1985-05-27,2
Pascal,Bashian,1985-05-27,2
Phillip,Erol,1985-05-27,2
Pintsang,McFarlin,1985-05-27,2
Rosalie,Guardalben,1985-05-27,2
Serif,Marzano,1985-05-27,2
Shridhar,Simkin,1985-05-27,2
Shuho,Liedekerke,1985-05-27,2
Shuji,Jenevein,1985-05-27,2
Susumu,Navazio,1985-05-27,3
Szabolcs,Carrere,1985-05-27,2
Tianruo,Brender,1985-05-27,2
Tommaso,Brizzi,1985-05-27,2
Tonny,Turnbull,1985-05-27,2
Tzvetan,Rubsam,1985-05-27,2
Udaiprakash,Ferriere,1985-05-27,2
Uno,Matteis,1985-05-27,2
Uri,Schnelling,1985-05-27,2
Yannik,Chartres,1985-05-27,2
Yechiam,Ramsak,1985-05-27,3
Yolla,Marquardt,1985-05-27,2
Akemi,Munoz,1985-05-26,2
Arunachalam,Staudhammer,1985-05-26,2
Danai,Debuse,1985-05-26,2
Dipayan,Papastamatiou,1985-05-26,2
Duro,Warwick,1985-05-26,2
Erez,Ressouche,1985-05-26,2
Fumiko,Tokunaga,1985-05-26,2
Fun,Improta,1985-05-26,2
Gererd,Narlikar,1985-05-26,3
Gladys,Dayang,1985-05-26,3
Guiseppe,Munck,1985-05-26,2
Guttorm,Sadowsky,1985-05-26,2
Harngdar,Peha,1985-05-26,2
Huiqun,McConalogue,1985-05-26,2
Jordanka,Syang,1985-05-26,2
KayLiang,Tetzlaff,1985-05-26,2
Krassimir,Schrooten,1985-05-26,3
Leni,Baba,1985-05-26,2
Licheng,Perez,1985-05-26,2
Masaru,Baezner,1985-05-26,2
Munenori,Ermel,1985-05-26,2
Nectarios,Meriste,1985-05-26,2
Ottavia,Shokrollahi,1985-05-26,2
Pascal,Hambrick,1985-05-26,3
Piyush,Cyre,1985-05-26,2
Pragnesh,Leslie,1985-05-26,2
Sedat,Osgood,1985-05-26,2
Seongbin,Marchesini,1985-05-26,2
Shawna,Kohling,1985-05-26,2
Shen,Mundy,1985-05-26,2
Srinidhi,Huxford,1985-05-26,2
Stamatina,Lowrie,1985-05-26,2
Stein,Kambil,1985-05-26,2
Temple,Lally,1985-05-26,2
Tooru,Karunanithi,1985-05-26,2
Toshimi,Siprelle,1985-05-26,2
Tzu,Ratzlaff,1985-05-26,2
Valery,Angelopoulos,1985-05-26,2
Wanqing,Willoner,1985-05-26,2
Yinlin,Gist,1985-05-26,3
Zorica,Dratva,1985-05-26,2
Adam,Collavizza,1985-05-25,2
Akhilish,Perly,1985-05-25,2
Alain,Budinsky,1985-05-25,2
Arnd,Rosay,1985-05-25,2
Berry,Waymire,1985-05-25,2
Chanjung,Servi,1985-05-25,2
Danco,Hiyoshi,1985-05-25,2
Fox,Puoti,1985-05-25,2
Frederique,Orlowski,1985-05-25,2
Fuqing,Stenning,1985-05-25,2
Gila,Gerlach,1985-05-25,2
Huican,Boyle,1985-05-25,2
Hyuckchul,Tiemann,1985-05-25,2
Kaijung,Androutsos,1985-05-25,2
Karoline,Ghelli,1985-05-25,2
Kinh,Streit,1985-05-25,2
Kousuke,Showalter,1985-05-25,2
Krassimir,Gniady,1985-05-25,2
Lillian,Reeken,1985-05-25,2
Mads,Giarratana,1985-05-25,2
Mamdouh,Danley,1985-05-25,2
Masato,Baranowski,1985-05-25,3
Mircea,Zuberek,1985-05-25,2
Mototsugu,Dusink,1985-05-25,2
Palash,Chenoweth,1985-05-25,2
Rasiah,Luga,1985-05-25,2
Rasikan,Aumann,1985-05-25,2
Rosine,Schwabacher,1985-05-25,2
Sadun,Bultermann,1985-05-25,2
Serenella,Rabehasaina,1985-05-25,3
Takanari,Delgrande,1985-05-25,2
Udaiprakash,Dusink,1985-05-25,2
Udaiprakash,Tempesti,1985-05-25,2
Weidon,Kalsbeek,1985-05-25,2
Xuejia,Caine,1985-05-25,2
Zhongwei,Valette,1985-05-25,2
Zita,Ranta,1985-05-25,2
Along,Pellegrinelli,1985-05-24,2
Arumugam,Tzvieli,1985-05-24,2
Arvind,Meszaros,1985-05-24,2
Baziley,Lichtner,1985-05-24,2
Fumitaka,Merro,1985-05-24,2
Goa,Neimat,1985-05-24,2
Gou,Stellhorn,1985-05-24,2
Guozhong,Setia,1985-05-24,2
Hatsukazu,Przulj,1985-05-24,2
Heeju,Wiegley,1985-05-24,2
Henk,Kavanagh,1985-05-24,2
Ingemar,Wendorf,1985-05-24,3
Jongsuk,Suomi,1985-05-24,2
Kazuhiro,Raney,1985-05-24,2
Kien,Bahk,1985-05-24,2
Lihong,Detkin,1985-05-24,2
Mads,Argence,1985-05-24,3
Makato,Garnier,1985-05-24,2
Masali,Shihab,1985-05-24,2
Moto,Emmart,1985-05-24,3
Oddvar,Ligten,1985-05-24,2
Padma,Karnin,1985-05-24,2
Parto,Speek,1985-05-24,2
Pradeep,Vandervoorde,1985-05-24,2
Pragnesh,Greibach,1985-05-24,2
Przemyslawa,Frezza,1985-05-24,2
Radhika,Marakhovsky,1985-05-24,2
Rajmohan,Marciano,1985-05-24,2
Rasiah,Yemenis,1985-05-24,2
Rimon,Pepe,1985-05-24,2
Roddy,Oskamp,1985-05-24,2
Sachar,Petersohn,1985-05-24,2
Shimshon,Cusworth,1985-05-24,2
Soenke,DuBourdieux,1985-05-24,2
Tadahiro,Cooley,1985-05-24,2
Terresa,Kleiser,1985-05-24,2
Uta,Brlek,1985-05-24,2
Vasilis,Alpin,1985-05-24,2
Werner,Clemencon,1985-05-24,2
Wilmer,Antonakopoulos,1985-05-24,2
Xiong,Yeung,1985-05-24,3
Yechiam,Dichev,1985-05-24,2
Yinghua,Businaro,1985-05-24,2
Barton,Nilsson,1985-05-23,2
Barton,Picaronny,1985-05-23,2
Boaz,Bolsens,1985-05-23,2
Clyde,Gide,1985-05-23,3
Danai,Lakshmanan,1985-05-23,2
Fox,Heuser,1985-05-23,2
Frederique,Berstel,1985-05-23,3
Ger,Bazzichi,1985-05-23,2
Guoxiang,Krupka,1985-05-23,2
Hidefumi,Perin,1985-05-23,2
Jagoda,Zultner,1985-05-23,2
Jouni,Matzat,1985-05-23,2
Kendra,Oaver,1985-05-23,2
Kerryn,Swiss,1985-05-23,2
King,Farris,1985-05-23,2
Mabo,Ruemmler,1985-05-23,3
Maya,Mawatari,1985-05-23,2
Moriyoshi,Rusterholz,1985-05-23,2
Muzhong,Nicolson,1985-05-23,2
Neven,Irland,1985-05-23,2
Nidapan,Bratsberg,1985-05-23,2
Paraskevi,Bala,1985-05-23,2
Pradeep,Docker,1985-05-23,2
Ravishankar,Setiz,1985-05-23,2
Rosalyn,Navazio,1985-05-23,2
Saeko,Keirsey,1985-05-23,2
Sahrah,Munke,1985-05-23,3
Shalesh,Penn,1985-05-23,2
Shih,Impagliazzo,1985-05-23,2
Siddarth,Brookner,1985-05-23,2
Suzette,Sifakis,1985-05-23,2
Szabolcs,Laventhal,1985-05-23,2
Tommaso,Ranai,1985-05-23,2
Waiman,Taubenfeld,1985-05-23,2
Xinglin,Chiola,1985-05-23,2
Yonghong,Codenie,1985-05-23,2
Zita,Bain,1985-05-23,2
Abdelwaheb,Uhrik,1985-05-22,2
Akemi,Makrucki,1985-05-22,2
Alselm,Chenney,1985-05-22,2
Basem,Raoux,1985-05-22,2
Bojan,Noriega,1985-05-22,2
Bouchung,Roison,1985-05-22,2
Froduald,McClure,1985-05-22,2
Indrajit,Shigei,1985-05-22,2
Izaskun,Malabarba,1985-05-22,2
Janche,Kushner,1985-05-22,2
Katsuo,Rothe,1985-05-22,3
Kazuhira,Belinskaya,1985-05-22,2
Kazunori,Bernardeschi,1985-05-22,2
Kitty,Keirsey,1985-05-22,2
Nathalie,Murillo,1985-05-22,2
Nechama,Bage,1985-05-22,2
Ranan,Deville,1985-05-22,2
Rayond,Zultner,1985-05-22,2
Satyanarayana,Itschner,1985-05-22,2
Shaleah,Steinauer,1985-05-22,2
Sushant,Magliocco,1985-05-22,2
Tremaine,Lamba,1985-05-22,2
Wilmer,Mandell,1985-05-22,2
Xuejun,Murthy,1985-05-22,2
Zejun,Ramaiah,1985-05-22,2
Zorica,Kavanagh,1985-05-22,2
Boriana,Dayang,1985-05-21,2
Changho,Shackell,1985-05-21,2
Christoper,Gustavson,1985-05-21,2
Dharmaraja,Basawa,1985-05-21,2
Doohun,Morrey,1985-05-21,2
Elrique,Driscoll,1985-05-21,2
Fox,Lampe,1985-05-21,2
Geoff,Alencar,1985-05-21,2
Georg,Erbe,1985-05-21,2
Jagoda,Varman,1985-05-21,2
Jamaludin,Suri,1985-05-21,3
Jeanne,Anick,1985-05-21,2
Jianwen,Angelov,1985-05-21,2
Kazuhiko,Ramamoorthy,1985-05-21,2
Kazunori,Ananiadou,1985-05-21,2
Kotesh,Walston,1985-05-21,2
Kristine,Sambasivam,1985-05-21,2
Leah,Terekhov,1985-05-21,2
Leen,Cannata,1985-05-21,2
Leon,Showalter,1985-05-21,2
LiMin,Siochi,1985-05-21,2
Lorien,Lanteri,1985-05-21,2
Mani,Butner,1985-05-21,2
Maria,Calkin,1985-05-21,2
Marla,Hoppenstand,1985-05-21,2
Minghong,Lundstrom,1985-05-21,2
Moon,Zaccaria,1985-05-21,2
Oscal,Belinskaya,1985-05-21,2
Patricio,Itzfeldt,1985-05-21,2
Qingxiang,Talmon,1985-05-21,2
Sachio,Gils,1985-05-21,2
Sanjay,Makrucki,1985-05-21,2
Shahar,Vickson,1985-05-21,2
Shaowen,McFarlin,1985-05-21,2
Subbu,Engelmann,1985-05-21,2
Surveyors,Lanteri,1985-05-21,2
Taizo,Demri,1985-05-21,2
Tetsurou,Ouhyoung,1985-05-21,2
Udo,Rubsam,1985-05-21,2
Xianlong,Werthner,1985-05-21,2
